ID (id),Name (nm),Type (Base),Type (de),Type (es),Type (fr),Type (id),Type (it),Type (ja),Type (ko),Type (pt),Type (ru),Type (th),Type (vi),Type (zh-Hans),Type (zh-Hant),Spirit (Base),Spirit (de),Spirit (es),Spirit (fr),Spirit (id),Spirit (it),Spirit (ja),Spirit (ko),Spirit (pt),Spirit (ru),Spirit (th),Spirit (vi),Spirit (zh-Hans),Spirit (zh-Hant),Cost (cst),Currency (Base),Currency (de),Currency (es),Currency (fr),Currency (id),Currency (it),Currency (ja),Currency (ko),Currency (pt),Currency (ru),Currency (th),Currency (vi),Currency (zh-Hans),Currency (zh-Hant),Dependency ID (dep),Tree Tier (tt),Tree Order (to),Event (Base),Event (de),Event (es),Event (fr),Event (id),Event (it),Event (ja),Event (ko),Event (pt),Event (ru),Event (th),Event (vi),Event (zh-Hans),Event (zh-Hant),Acquisition (ta)
2643026224,emote_upgrade_butterfly_03,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Butterfly Charmer,Schmetterlingszähmer,Encantador de mariposas,Charmeur de papillon,Perayu Kupu-kupu,Custode di farfalle,蝶々使い,나비 조련사,Encantador de borboletas,Заклинатель бабочек,ผู้ดึงดูดผีเสื้อ,Người Dụ Bướm,引蝶人,引蝶人,2,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,1295553260,3,,,,,,,,,,,,,,,,spirit_unlock
2760469557,emote_upgrade_butterfly_04,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Butterfly Charmer,Schmetterlingszähmer,Encantador de mariposas,Charmeur de papillon,Perayu Kupu-kupu,Custode di farfalle,蝶々使い,나비 조련사,Encantador de borboletas,Заклинатель бабочек,ผู้ดึงดูดผีเสื้อ,Người Dụ Bướm,引蝶人,引蝶人,2,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,2643026224,4,,,,,,,,,,,,,,,,spirit_unlock
2958317522,lootbox_rare_04,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Butterfly Charmer,Schmetterlingszähmer,Encantador de mariposas,Charmeur de papillon,Perayu Kupu-kupu,Custode di farfalle,蝶々使い,나비 조련사,Encantador de borboletas,Заклинатель бабочек,ผู้ดึงดูดผีเสื้อ,Người Dụ Bướm,引蝶人,引蝶人,5,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,2643026224,4,2,,,,,,,,,,,,,,,spirit_unlock
971855908,CharSkyKid_Body_WarriorPants,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Butterfly Charmer,Schmetterlingszähmer,Encantador de mariposas,Charmeur de papillon,Perayu Kupu-kupu,Custode di farfalle,蝶々使い,나비 조련사,Encantador de borboletas,Заклинатель бабочек,ผู้ดึงดูดผีเสื้อ,Người Dụ Bướm,引蝶人,引蝶人,4,Heart,Herz,Corazón,Cœur,Hati,Cuore,ハート,하트,Coração,Сердце,หัวใจ,Trái Tim,爱心,愛心,2643026224,3,1,,,,,,,,,,,,,,,spirit_unlock
1345886117,tier_unlock_butterfly_02,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,Butterfly Charmer,Schmetterlingszähmer,Encantador de mariposas,Charmeur de papillon,Perayu Kupu-kupu,Custode di farfalle,蝶々使い,나비 조련사,Encantador de borboletas,Заклинатель бабочек,ผู้ดึงดูดผีเสื้อ,Người Dụ Bướm,引蝶人,引蝶人,3,Ascended Candle,Aufgestiegene Kerze,Vela elevada,Bougie élevée,Lilin Kenaikan,Candela di ascensione,星のキャンドル,하늘양초,Vela Ascendida,Вознесенная свеча,เทียนจุติ,Nến Thăng Hoa,升华蜡烛,昇華燭,2958317522,4,2,,,,,,,,,,,,,,,spirit_unlock
2457259628,CharSkyKid_Wing_ClassicTwo_Yellow,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Butterfly Charmer,Schmetterlingszähmer,Encantador de mariposas,Charmeur de papillon,Perayu Kupu-kupu,Custode di farfalle,蝶々使い,나비 조련사,Encantador de borboletas,Заклинатель бабочек,ผู้ดึงดูดผีเสื้อ,Người Dụ Bướm,引蝶人,引蝶人,9,Heart,Herz,Corazón,Cœur,Hati,Cuore,ハート,하트,Coração,Сердце,หัวใจ,Trái Tim,爱心,愛心,1345886117,5,1,,,,,,,,,,,,,,,spirit_unlock
1418588472,emote_upgrade_laugh_01,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Laughing Light Catcher,Lachende Lichtfarmerin,Cazadora de luz risueña,Attrapeuse de lumière riant,Penangkap Cahaya Tertawa,Raccoglitrice ridente,笑う光採取者,웃는 빛잡이,Caçadora de luz risonha,Смеющийся ловец света,ผู้ดักแสงจอมหัวเราะ,Nông Dân Vui Vẻ,欢笑光农,歡笑光農,0,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,0,,,,,,,,,,,,,,,,,spirit_unlock
1468921329,emote_upgrade_laugh_02,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Laughing Light Catcher,Lachende Lichtfarmerin,Cazadora de luz risueña,Attrapeuse de lumière riant,Penangkap Cahaya Tertawa,Raccoglitrice ridente,笑う光採取者,웃는 빛잡이,Caçadora de luz risonha,Смеющийся ловец света,ผู้ดักแสงจอมหัวเราะ,Nông Dân Vui Vẻ,欢笑光农,歡笑光農,1,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,1418588472,2,,,,,,,,,,,,,,,,spirit_unlock
2353358053,lootbox_common_31,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Laughing Light Catcher,Lachende Lichtfarmerin,Cazadora de luz risueña,Attrapeuse de lumière riant,Penangkap Cahaya Tertawa,Raccoglitrice ridente,笑う光採取者,웃는 빛잡이,Caçadora de luz risonha,Смеющийся ловец света,ผู้ดักแสงจอมหัวเราะ,Nông Dân Vui Vẻ,欢笑光农,歡笑光農,1,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,1418588472,2,3,,,,,,,,,,,,,,,spirit_unlock
2671000446,CharSkyKid_Prop_Harp,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Laughing Light Catcher,Lachende Lichtfarmerin,Cazadora de luz risueña,Attrapeuse de lumière riant,Penangkap Cahaya Tertawa,Raccoglitrice ridente,笑う光採取者,웃는 빛잡이,Caçadora de luz risonha,Смеющийся ловец света,ผู้ดักแสงจอมหัวเราะ,Nông Dân Vui Vẻ,欢笑光农,歡笑光農,5,Heart,Herz,Corazón,Cœur,Hati,Cuore,ハート,하트,Coração,Сердце,หัวใจ,Trái Tim,爱心,愛心,2353358053,2,1,,,,,,,,,,,,,,,spirit_unlock
519640398,tier_unlock_laugh_01,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,Laughing Light Catcher,Lachende Lichtfarmerin,Cazadora de luz risueña,Attrapeuse de lumière riant,Penangkap Cahaya Tertawa,Raccoglitrice ridente,笑う光採取者,웃는 빛잡이,Caçadora de luz risonha,Смеющийся ловец света,ผู้ดักแสงจอมหัวเราะ,Nông Dân Vui Vẻ,欢笑光农,歡笑光農,2,Ascended Candle,Aufgestiegene Kerze,Vela elevada,Bougie élevée,Lilin Kenaikan,Candela di ascensione,星のキャンドル,하늘양초,Vela Ascendida,Вознесенная свеча,เทียนจุติ,Nến Thăng Hoa,升华蜡烛,昇華燭,2353358053,3,3,,,,,,,,,,,,,,,spirit_unlock
1194654525,heart_laugh,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,Laughing Light Catcher,Lachende Lichtfarmerin,Cazadora de luz risueña,Attrapeuse de lumière riant,Penangkap Cahaya Tertawa,Raccoglitrice ridente,笑う光採取者,웃는 빛잡이,Caçadora de luz risonha,Смеющийся ловец света,ผู้ดักแสงจอมหัวเราะ,Nông Dân Vui Vẻ,欢笑光农,歡笑光農,3,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,2353358053,2,2,,,,,,,,,,,,,,,spirit_unlock
1452143710,emote_upgrade_laugh_03,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Laughing Light Catcher,Lachende Lichtfarmerin,Cazadora de luz risueña,Attrapeuse de lumière riant,Penangkap Cahaya Tertawa,Raccoglitrice ridente,笑う光採取者,웃는 빛잡이,Caçadora de luz risonha,Смеющийся ловец света,ผู้ดักแสงจอมหัวเราะ,Nông Dân Vui Vẻ,欢笑光农,歡笑光農,5,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,519640398,3,,,,,,,,,,,,,,,,spirit_unlock
1502476567,emote_upgrade_laugh_04,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Laughing Light Catcher,Lachende Lichtfarmerin,Cazadora de luz risueña,Attrapeuse de lumière riant,Penangkap Cahaya Tertawa,Raccoglitrice ridente,笑う光採取者,웃는 빛잡이,Caçadora de luz risonha,Смеющийся ловец света,ผู้ดักแสงจอมหัวเราะ,Nông Dân Vui Vẻ,欢笑光农,歡笑光農,5,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,1452143710,4,,,,,,,,,,,,,,,,spirit_unlock
2975095141,lootbox_rare_05,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Laughing Light Catcher,Lachende Lichtfarmerin,Cazadora de luz risueña,Attrapeuse de lumière riant,Penangkap Cahaya Tertawa,Raccoglitrice ridente,笑う光採取者,웃는 빛잡이,Caçadora de luz risonha,Смеющийся ловец света,ผู้ดักแสงจอมหัวเราะ,Nông Dân Vui Vẻ,欢笑光农,歡笑光農,5,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,1452143710,3,2,,,,,,,,,,,,,,,spirit_unlock
1960678833,CharSkyKid_Hair_TwoBallsCurly,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Laughing Light Catcher,Lachende Lichtfarmerin,Cazadora de luz risueña,Attrapeuse de lumière riant,Penangkap Cahaya Tertawa,Raccoglitrice ridente,笑う光採取者,웃는 빛잡이,Caçadora de luz risonha,Смеющийся ловец света,ผู้ดักแสงจอมหัวเราะ,Nông Dân Vui Vẻ,欢笑光农,歡笑光農,5,Heart,Herz,Corazón,Cœur,Hati,Cuore,ハート,하트,Coração,Сердце,หัวใจ,Trái Tim,爱心,愛心,1452143710,4,1,,,,,,,,,,,,,,,spirit_unlock
2653591494,emote_upgrade_wave_01,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Waving Bellmaker,Winkender Glockenmacher,Campanero que saluda,Fabricant de cloches saluant,Pembuat Lonceng Melambai,Campanaro sventolante,手を振る鐘の造り手,손 흔드는 종지기,Sineiro que acena,Машущий звонарь,ช่างทำระฆังผู้โบกมือ,Thợ Chuông Vẫy Tay,挥手钟匠,揮手鐘匠,0,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,0,,,,,,,,,,,,,,,,,spirit_unlock
2636813875,emote_upgrade_wave_02,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Waving Bellmaker,Winkender Glockenmacher,Campanero que saluda,Fabricant de cloches saluant,Pembuat Lonceng Melambai,Campanaro sventolante,手を振る鐘の造り手,손 흔드는 종지기,Sineiro que acena,Машущий звонарь,ช่างทำระฆังผู้โบกมือ,Thợ Chuông Vẫy Tay,挥手钟匠,揮手鐘匠,1,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,2653591494,2,,,,,,,,,,,,,,,,spirit_unlock
2487726100,lootbox_common_25,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Waving Bellmaker,Winkender Glockenmacher,Campanero que saluda,Fabricant de cloches saluant,Pembuat Lonceng Melambai,Campanaro sventolante,手を振る鐘の造り手,손 흔드는 종지기,Sineiro que acena,Машущий звонарь,ช่างทำระฆังผู้โบกมือ,Thợ Chuông Vẫy Tay,挥手钟匠,揮手鐘匠,1,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,2653591494,2,4,,,,,,,,,,,,,,,spirit_unlock
1091766677,CharSkyKid_Hair_Bun,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Waving Bellmaker,Winkender Glockenmacher,Campanero que saluda,Fabricant de cloches saluant,Pembuat Lonceng Melambai,Campanaro sventolante,手を振る鐘の造り手,손 흔드는 종지기,Sineiro que acena,Машущий звонарь,ช่างทำระฆังผู้โบกมือ,Thợ Chuông Vẫy Tay,挥手钟匠,揮手鐘匠,2,Heart,Herz,Corazón,Cœur,Hati,Cuore,ハート,하트,Coração,Сердце,หัวใจ,Trái Tim,爱心,愛心,2487726100,4,1,,,,,,,,,,,,,,,spirit_unlock
1512615612,tier_unlock_wave_01,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,Waving Bellmaker,Winkender Glockenmacher,Campanero que saluda,Fabricant de cloches saluant,Pembuat Lonceng Melambai,Campanaro sventolante,手を振る鐘の造り手,손 흔드는 종지기,Sineiro que acena,Машущий звонарь,ช่างทำระฆังผู้โบกมือ,Thợ Chuông Vẫy Tay,挥手钟匠,揮手鐘匠,2,Ascended Candle,Aufgestiegene Kerze,Vela elevada,Bougie élevée,Lilin Kenaikan,Candela di ascensione,星のキャンドル,하늘양초,Vela Ascendida,Вознесенная свеча,เทียนจุติ,Nến Thăng Hoa,升华蜡烛,昇華燭,2487726100,4,2,,,,,,,,,,,,,,,spirit_unlock
